0,1,2
113.0,79.0,2.0
116.0,105.0,2.0
120.0,84.0,2.0
110.0,101.0,2.0
111.0,84.0,2.0
114.0,101.0,2.0
118.0,71.0,2.0
117.0,77.0,2.0
119.0,96.0,2.0
120.0,102.0,2.0
110.0,103.0,2.0
112.0,75.0,2.0
118.0,94.0,2.0
114.0,78.0,2.0
115.0,108.0,2.0
119.0,84.0,2.0
112.0,103.0,2.0
120.0,93.0,2.0
119.0,87.0,2.0
110.0,75.0,2.0
110.0,72.0,2.0
116.0,79.0,2.0
113.0,96.0,2.0
113.0,103.0,2.0
120.0,94.0,2.0
119.0,72.0,2.0
114.0,97.0,2.0
112.0,100.0,2.0
111.0,88.0,2.0
120.0,73.0,2.0
115.0,88.0,2.0
115.0,70.0,2.0
118.0,90.0,2.0
115.0,99.0,2.0
111.0,97.0,2.0
116.0,98.0,2.0
119.0,105.0,2.0
112.0,85.0,2.0
115.0,85.0,2.0
111.0,71.0,2.0
112.0,81.0,2.0
119.0,95.0,2.0
117.0,73.0,2.0
117.0,98.0,2.0
116.0,78.0,2.0
120.0,94.0,2.0
110.0,75.0,2.0
113.0,107.0,2.0
110.0,70.0,2.0
114.0,88.0,2.0
112.0,81.0,2.0
116.0,86.0,2.0
119.0,110.0,2.0
118.0,70.0,2.0
120.0,107.0,2.0
116.0,82.0,2.0
111.0,89.0,2.0
112.0,75.0,2.0
120.0,87.0,2.0
120.0,79.0,2.0
112.0,95.0,2.0
112.0,105.0,2.0
120.0,87.0,2.0
111.0,71.0,2.0
119.0,74.0,2.0
112.0,97.0,2.0
115.0,110.0,2.0
117.0,77.0,2.0
117.0,99.0,2.0
113.0,90.0,2.0
114.0,71.0,2.0
119.0,79.0,2.0
116.0,85.0,2.0
111.0,88.0,2.0
113.0,76.0,2.0
114.0,70.0,2.0
112.0,83.0,2.0
115.0,108.0,2.0
116.0,88.0,2.0
118.0,107.0,2.0
118.0,98.0,2.0
114.0,79.0,2.0
119.0,100.0,2.0
120.0,99.0,2.0
120.0,87.0,2.0
118.0,88.0,2.0
114.0,90.0,2.0
118.0,94.0,2.0
116.0,85.0,2.0
118.0,93.0,2.0
111.0,97.0,2.0
113.0,80.0,2.0
119.0,109.0,2.0
110.0,72.0,2.0
114.0,106.0,2.0
119.0,100.0,2.0
118.0,103.0,2.0
111.0,94.0,2.0
118.0,98.0,2.0
120.0,77.0,2.0
111.0,74.0,2.0
110.0,92.0,2.0
119.0,102.0,2.0
114.0,71.0,2.0
117.0,96.0,2.0
118.0,74.0,2.0
112.0,93.0,2.0
111.0,85.0,2.0
119.0,77.0,2.0
118.0,90.0,2.0
115.0,104.0,2.0
116.0,102.0,2.0
118.0,72.0,2.0
117.0,70.0,2.0
116.0,106.0,2.0
116.0,83.0,2.0
119.0,77.0,2.0
117.0,100.0,2.0
110.0,94.0,2.0
116.0,82.0,2.0
110.0,105.0,2.0
112.0,102.0,2.0
113.0,97.0,2.0
120.0,84.0,2.0
110.0,70.0,2.0
120.0,70.0,2.0
119.0,109.0,2.0
118.0,106.0,2.0
111.0,97.0,2.0
110.0,80.0,2.0
117.0,103.0,2.0
113.0,100.0,2.0
114.0,75.0,2.0
115.0,105.0,2.0
119.0,103.0,2.0
112.0,77.0,2.0
112.0,71.0,2.0
114.0,86.0,2.0
116.0,76.0,2.0
111.0,104.0,2.0
119.0,78.0,2.0
112.0,96.0,2.0
114.0,75.0,2.0
115.0,80.0,2.0
115.0,85.0,2.0
111.0,101.0,2.0
117.0,93.0,2.0
111.0,81.0,2.0
112.0,72.0,2.0
115.0,95.0,2.0
111.0,102.0,2.0
120.0,97.0,2.0
120.0,74.0,2.0
115.0,99.0,2.0
116.0,86.0,2.0
118.0,88.0,2.0
110.0,72.0,2.0
119.0,74.0,2.0
112.0,96.0,2.0
120.0,100.0,2.0
115.0,99.0,2.0
118.0,73.0,2.0
111.0,107.0,2.0
112.0,84.0,2.0
111.0,95.0,2.0
110.0,110.0,2.0
119.0,78.0,2.0
119.0,78.0,2.0
111.0,104.0,2.0
132.0,67.0,2.0
112.0,60.0,2.0
124.0,59.0,2.0
148.0,61.0,2.0
137.0,69.0,2.0
128.0,50.0,2.0
147.0,52.0,2.0
124.0,62.0,2.0
134.0,58.0,2.0
110.0,62.0,2.0
112.0,59.0,2.0
131.0,66.0,2.0
131.0,70.0,2.0
148.0,52.0,2.0
110.0,51.0,2.0
143.0,63.0,2.0
148.0,56.0,2.0
147.0,53.0,2.0
143.0,65.0,2.0
130.0,65.0,2.0
124.0,54.0,2.0
111.0,70.0,2.0
142.0,62.0,2.0
134.0,62.0,2.0
114.0,69.0,2.0
147.0,70.0,2.0
148.0,55.0,2.0
129.0,51.0,2.0
130.0,68.0,2.0
118.0,55.0,2.0
136.0,54.0,2.0
120.0,67.0,2.0
118.0,67.0,2.0
144.0,64.0,2.0
148.0,66.0,2.0
134.0,58.0,2.0
123.0,58.0,2.0
143.0,53.0,2.0
129.0,61.0,2.0
131.0,65.0,2.0
129.0,50.0,2.0
132.0,63.0,2.0
141.0,61.0,2.0
121.0,50.0,2.0
111.0,61.0,2.0
144.0,58.0,2.0
112.0,57.0,2.0
117.0,62.0,2.0
131.0,56.0,2.0
119.0,50.0,2.0
146.0,64.0,2.0
111.0,61.0,2.0
117.0,58.0,2.0
119.0,59.0,2.0
125.0,53.0,2.0
115.0,51.0,2.0
143.0,52.0,2.0
135.0,68.0,2.0
132.0,52.0,2.0
145.0,57.0,2.0
117.0,58.0,2.0
116.0,51.0,2.0
138.0,70.0,2.0
149.0,68.0,2.0
146.0,63.0,2.0
116.0,56.0,2.0
140.0,70.0,2.0
131.0,54.0,2.0
116.0,66.0,2.0
127.0,62.0,2.0
131.0,51.0,2.0
114.0,55.0,2.0
139.0,61.0,2.0
115.0,60.0,2.0
130.0,53.0,2.0
130.0,61.0,2.0
148.0,57.0,2.0
134.0,59.0,2.0
115.0,54.0,2.0
117.0,68.0,2.0
123.0,61.0,2.0
140.0,59.0,2.0
123.0,63.0,2.0
110.0,65.0,2.0
141.0,65.0,2.0
146.0,57.0,2.0
127.0,65.0,2.0
110.0,64.0,2.0
117.0,61.0,2.0
114.0,54.0,2.0
145.0,57.0,2.0
115.0,70.0,2.0
116.0,66.0,2.0
112.0,61.0,2.0
110.0,52.0,2.0
114.0,51.0,2.0
140.0,53.0,2.0
141.0,59.0,2.0
116.0,66.0,2.0
143.0,54.0,2.0
134.0,51.0,2.0
125.0,52.0,2.0
133.0,64.0,2.0
110.0,59.0,2.0
140.0,59.0,2.0
125.0,50.0,2.0
142.0,57.0,2.0
150.0,69.0,2.0
126.0,56.0,2.0
119.0,64.0,2.0
110.0,58.0,2.0
118.0,69.0,2.0
130.0,56.0,2.0
128.0,59.0,2.0
127.0,57.0,2.0
136.0,69.0,2.0
131.0,57.0,2.0
141.0,52.0,2.0
128.0,52.0,2.0
132.0,60.0,2.0
114.0,63.0,2.0
125.0,66.0,2.0
125.0,51.0,2.0
140.0,51.0,2.0
128.0,65.0,2.0
123.0,57.0,2.0
115.0,56.0,2.0
126.0,69.0,2.0
131.0,63.0,2.0
125.0,66.0,2.0
131.0,51.0,2.0
112.0,67.0,2.0
129.0,61.0,2.0
115.0,69.0,2.0
147.0,61.0,2.0
123.0,58.0,2.0
148.0,70.0,2.0
137.0,58.0,2.0
147.0,63.0,2.0
113.0,67.0,2.0
123.0,62.0,2.0
121.0,70.0,2.0
116.0,50.0,2.0
139.0,51.0,2.0
138.0,59.0,2.0
123.0,65.0,2.0
129.0,67.0,2.0
122.0,58.0,2.0
137.0,65.0,2.0
148.0,68.0,2.0
148.0,65.0,2.0
124.0,61.0,2.0
123.0,63.0,2.0
116.0,68.0,2.0
128.0,61.0,2.0
150.0,64.0,2.0
127.0,67.0,2.0
144.0,65.0,2.0
116.0,67.0,2.0
139.0,67.0,2.0
137.0,52.0,2.0
142.0,61.0,2.0
137.0,55.0,2.0
117.0,52.0,2.0
140.0,62.0,2.0
118.0,52.0,2.0
127.0,53.0,2.0
136.0,55.0,2.0
148.0,65.0,2.0
131.0,58.0,2.0
143.0,55.0,2.0
137.0,66.0,2.0
120.0,64.0,2.0
126.0,69.0,2.0
120.0,52.0,2.0
122.0,69.0,2.0
141.0,56.0,2.0
144.0,54.0,2.0
112.0,60.0,2.0
134.0,70.0,2.0
144.0,54.0,2.0
143.0,53.0,2.0
125.0,68.0,2.0
112.0,64.0,2.0
110.0,59.0,2.0
148.0,55.0,2.0
141.0,57.0,2.0
124.0,64.0,2.0
119.0,54.0,2.0
124.0,69.0,2.0
143.0,70.0,2.0
132.0,67.0,2.0
146.0,62.0,2.0
142.0,53.0,2.0
121.0,58.0,2.0
111.0,56.0,2.0
124.0,69.0,2.0
135.0,69.0,2.0
110.0,68.0,2.0
123.0,59.0,2.0
122.0,53.0,2.0
134.0,64.0,2.0
132.0,52.0,2.0
133.0,63.0,2.0
147.0,50.0,2.0
135.0,50.0,2.0
116.0,55.0,2.0
143.0,66.0,2.0
114.0,67.0,2.0
139.0,58.0,2.0
124.0,66.0,2.0
143.0,53.0,2.0
116.0,56.0,2.0
122.0,50.0,2.0
113.0,59.0,2.0
133.0,53.0,2.0
111.0,50.0,2.0
115.0,62.0,2.0
124.0,65.0,2.0
123.0,57.0,2.0
133.0,54.0,2.0
140.0,65.0,2.0
123.0,64.0,2.0
138.0,51.0,2.0
137.0,53.0,2.0
150.0,63.0,2.0
146.0,63.0,2.0
124.0,69.0,2.0
123.0,51.0,2.0
136.0,52.0,2.0
132.0,59.0,2.0
135.0,60.0,2.0
126.0,60.0,2.0
133.0,63.0,2.0
147.0,67.0,2.0
132.0,55.0,2.0
117.0,58.0,2.0
147.0,65.0,2.0
114.0,70.0,2.0
134.0,66.0,2.0
139.0,50.0,2.0
122.0,54.0,2.0
122.0,53.0,2.0
138.0,56.0,2.0
133.0,62.0,2.0
122.0,56.0,2.0
115.0,59.0,2.0
138.0,68.0,2.0
149.0,63.0,2.0
122.0,65.0,2.0
137.0,55.0,2.0
125.0,69.0,2.0
131.0,60.0,2.0
139.0,53.0,2.0
144.0,60.0,2.0
141.0,67.0,2.0
120.0,68.0,2.0
135.0,64.0,2.0
150.0,61.0,2.0
138.0,56.0,2.0
119.0,66.0,2.0
145.0,62.0,2.0
126.0,52.0,2.0
112.0,52.0,2.0
114.0,50.0,2.0
118.0,56.0,2.0
122.0,55.0,2.0
142.0,52.0,2.0
136.0,53.0,2.0
111.0,64.0,2.0
123.0,68.0,2.0
131.0,52.0,2.0
126.0,62.0,2.0
123.0,61.0,2.0
130.0,61.0,2.0
141.0,64.0,2.0
124.0,66.0,2.0
132.0,63.0,2.0
110.0,57.0,2.0
140.0,68.0,2.0
118.0,57.0,2.0
132.0,61.0,2.0
119.0,55.0,2.0
143.0,61.0,2.0
148.0,68.0,2.0
116.0,69.0,2.0
124.0,69.0,2.0
111.0,64.0,2.0
111.0,67.0,2.0
142.0,67.0,2.0
118.0,65.0,2.0
144.0,56.0,2.0
135.0,67.0,2.0
132.0,65.0,2.0
139.0,57.0,2.0
116.0,60.0,2.0
132.0,55.0,2.0
150.0,56.0,2.0
110.0,52.0,2.0
145.0,61.0,2.0
132.0,53.0,2.0
133.0,64.0,2.0
115.0,54.0,2.0
120.0,55.0,2.0
144.0,61.0,2.0
124.0,54.0,2.0
133.0,65.0,2.0
119.0,69.0,2.0
148.0,60.0,2.0
135.0,67.0,2.0
130.0,66.0,2.0
120.0,53.0,2.0
146.0,57.0,2.0
146.0,58.0,2.0
114.0,66.0,2.0
140.0,70.0,2.0
146.0,59.0,2.0
130.0,52.0,2.0
148.0,50.0,2.0
141.0,60.0,2.0
138.0,62.0,2.0
139.0,52.0,2.0
136.0,64.0,2.0
133.0,65.0,2.0
150.0,67.0,2.0
118.0,58.0,2.0
135.0,53.0,2.0
117.0,66.0,2.0
122.0,66.0,2.0
142.0,65.0,2.0
124.0,52.0,2.0
123.0,58.0,2.0
144.0,70.0,2.0
124.0,67.0,2.0
121.0,62.0,2.0
120.0,65.0,2.0
110.0,50.0,2.0
112.0,56.0,2.0
137.0,67.0,2.0
148.0,52.0,2.0
140.0,51.0,2.0
134.0,59.0,2.0
138.0,68.0,2.0
146.0,59.0,2.0
116.0,57.0,2.0
127.0,50.0,2.0
121.0,56.0,2.0
121.0,58.0,2.0
150.0,67.0,2.0
114.0,54.0,2.0
119.0,70.0,2.0
112.0,50.0,2.0
114.0,54.0,2.0
147.0,52.0,2.0
130.0,52.0,2.0
148.0,55.0,2.0
120.0,64.0,2.0
126.0,56.0,2.0
128.0,66.0,2.0
150.0,65.0,2.0
127.0,56.0,2.0
125.0,55.0,2.0
121.0,63.0,2.0
115.0,67.0,2.0
140.0,56.0,2.0
136.0,51.0,2.0
117.0,63.0,2.0
140.0,60.0,2.0
142.0,67.0,2.0
119.0,53.0,2.0
143.0,57.0,2.0
125.0,52.0,2.0
133.0,69.0,2.0
111.0,64.0,2.0
140.0,56.0,2.0
138.0,51.0,2.0
114.0,66.0,2.0
141.0,69.0,2.0
114.0,51.0,2.0
111.0,59.0,2.0
111.0,52.0,2.0
123.0,55.0,2.0
118.0,69.0,2.0
116.0,57.0,2.0
128.0,52.0,2.0
140.0,53.0,2.0
127.0,55.0,2.0
144.0,52.0,2.0
131.0,60.0,2.0
122.0,61.0,2.0
146.0,57.0,2.0
120.0,61.0,2.0
143.0,64.0,2.0
146.0,58.0,2.0
149.0,60.0,2.0
143.0,53.0,2.0
142.0,58.0,2.0
114.0,64.0,2.0
141.0,54.0,2.0
141.0,61.0,2.0
129.0,59.0,2.0
136.0,60.0,2.0
149.0,63.0,2.0
143.0,54.0,2.0
126.0,55.0,2.0
124.0,64.0,2.0
137.0,63.0,2.0
127.0,69.0,2.0
125.0,60.0,2.0
146.0,64.0,2.0
118.0,54.0,2.0
130.0,53.0,2.0
118.0,70.0,2.0
149.0,62.0,2.0
140.0,52.0,2.0
122.0,70.0,2.0
130.0,63.0,2.0
137.0,68.0,2.0
144.0,70.0,2.0
147.0,64.0,2.0
139.0,50.0,2.0
120.0,52.0,2.0
114.0,54.0,2.0
129.0,66.0,2.0
129.0,64.0,2.0
139.0,55.0,2.0
129.0,67.0,2.0
146.0,54.0,2.0
148.0,50.0,2.0
128.0,50.0,2.0
136.0,56.0,2.0
126.0,50.0,2.0
114.0,64.0,2.0
144.0,52.0,2.0
137.0,57.0,2.0
141.0,55.0,2.0
138.0,56.0,2.0
116.0,65.0,2.0
122.0,51.0,2.0
143.0,61.0,2.0
127.0,55.0,2.0
137.0,66.0,2.0
110.0,59.0,2.0
119.0,53.0,2.0
123.0,53.0,2.0
120.0,61.0,2.0
116.0,55.0,2.0
124.0,59.0,2.0
145.0,67.0,2.0
120.0,57.0,2.0
150.0,55.0,2.0
121.0,70.0,2.0
131.0,52.0,2.0
139.0,64.0,2.0
125.0,58.0,2.0
120.0,53.0,2.0
130.0,53.0,2.0
150.0,52.0,2.0
115.0,53.0,2.0
149.0,63.0,2.0
147.0,63.0,2.0
118.0,68.0,2.0
120.0,52.0,2.0
133.0,63.0,2.0
139.0,65.0,2.0
113.0,66.0,2.0
146.0,68.0,2.0
133.0,70.0,2.0
145.0,70.0,2.0
135.0,64.0,2.0
131.0,57.0,2.0
116.0,63.0,2.0
119.0,63.0,2.0
132.0,56.0,2.0
112.0,59.0,2.0
115.0,58.0,2.0
146.0,52.0,2.0
147.0,59.0,2.0
130.0,53.0,2.0
110.0,64.0,2.0
147.0,64.0,2.0
143.0,68.0,2.0
139.0,70.0,2.0
120.0,64.0,2.0
128.0,65.0,2.0
131.0,67.0,2.0
116.0,53.0,2.0
112.0,64.0,2.0
114.0,62.0,2.0
147.0,62.0,2.0
135.0,53.0,2.0
120.0,55.0,2.0
128.0,62.0,2.0
124.0,52.0,2.0
145.0,59.0,2.0
148.0,50.0,2.0
142.0,56.0,2.0
146.0,52.0,2.0
122.0,51.0,2.0
128.0,50.0,2.0
142.0,31.0,2.0
147.0,34.0,2.0
149.0,46.0,2.0
146.0,35.0,2.0
140.0,34.0,2.0
148.0,35.0,2.0
149.0,36.0,2.0
143.0,50.0,2.0
146.0,36.0,2.0
150.0,30.0,2.0
147.0,50.0,2.0
145.0,32.0,2.0
144.0,32.0,2.0
145.0,45.0,2.0
147.0,34.0,2.0
148.0,46.0,2.0
145.0,39.0,2.0
145.0,31.0,2.0
146.0,30.0,2.0
149.0,46.0,2.0
142.0,47.0,2.0
148.0,43.0,2.0
148.0,49.0,2.0
149.0,30.0,2.0
141.0,42.0,2.0
142.0,47.0,2.0
144.0,31.0,2.0
141.0,30.0,2.0
143.0,39.0,2.0
149.0,30.0,2.0
150.0,38.0,2.0
146.0,38.0,2.0
143.0,33.0,2.0
145.0,30.0,2.0
148.0,44.0,2.0
146.0,35.0,2.0
149.0,31.0,2.0
145.0,46.0,2.0
150.0,44.0,2.0
141.0,45.0,2.0
144.0,31.0,2.0
148.0,45.0,2.0
150.0,31.0,2.0
143.0,37.0,2.0
140.0,38.0,2.0
146.0,47.0,2.0
142.0,39.0,2.0
150.0,32.0,2.0
147.0,46.0,2.0
144.0,32.0,2.0
140.0,39.0,2.0
148.0,41.0,2.0
145.0,34.0,2.0
143.0,45.0,2.0
150.0,42.0,2.0
142.0,46.0,2.0
144.0,33.0,2.0
146.0,47.0,2.0
141.0,39.0,2.0
149.0,50.0,2.0
146.0,45.0,2.0
147.0,36.0,2.0
143.0,42.0,2.0
144.0,50.0,2.0
149.0,49.0,2.0
148.0,48.0,2.0
144.0,35.0,2.0
146.0,49.0,2.0
149.0,50.0,2.0
144.0,41.0,2.0
144.0,37.0,2.0
141.0,41.0,2.0
143.0,35.0,2.0
150.0,32.0,2.0
150.0,42.0,2.0
143.0,50.0,2.0
143.0,46.0,2.0
140.0,39.0,2.0
146.0,44.0,2.0
145.0,43.0,2.0
147.0,42.0,2.0
144.0,35.0,2.0
144.0,30.0,2.0
143.0,49.0,2.0
140.0,34.0,2.0
141.0,46.0,2.0
143.0,44.0,2.0
142.0,32.0,2.0
144.0,47.0,2.0
147.0,33.0,2.0
146.0,33.0,2.0
143.0,48.0,2.0
146.0,42.0,2.0
150.0,31.0,2.0
145.0,44.0,2.0
148.0,43.0,2.0
142.0,32.0,2.0
149.0,40.0,2.0
140.0,48.0,2.0
149.0,45.0,2.0
142.0,37.0,2.0
142.0,44.0,2.0
141.0,38.0,2.0
146.0,30.0,2.0
146.0,40.0,2.0
145.0,47.0,2.0
147.0,34.0,2.0
148.0,43.0,2.0
140.0,43.0,2.0
141.0,39.0,2.0
148.0,32.0,2.0
145.0,47.0,2.0
140.0,43.0,2.0
140.0,42.0,2.0
149.0,40.0,2.0
144.0,41.0,2.0
143.0,43.0,2.0
146.0,40.0,2.0
147.0,48.0,2.0
141.0,32.0,2.0
147.0,37.0,2.0
140.0,35.0,2.0
141.0,41.0,2.0
146.0,49.0,2.0
147.0,41.0,2.0
147.0,49.0,2.0
140.0,31.0,2.0
145.0,39.0,2.0
148.0,47.0,2.0
143.0,41.0,2.0
143.0,48.0,2.0
142.0,37.0,2.0
145.0,33.0,2.0
140.0,39.0,2.0
145.0,36.0,2.0
142.0,37.0,2.0
142.0,45.0,2.0
149.0,37.0,2.0
149.0,34.0,2.0
147.0,33.0,2.0
147.0,44.0,2.0
143.0,50.0,2.0
145.0,37.0,2.0
148.0,42.0,2.0
144.0,47.0,2.0
142.0,33.0,2.0
149.0,48.0,2.0
150.0,39.0,2.0
149.0,31.0,2.0
150.0,42.0,2.0
143.0,33.0,2.0
146.0,41.0,2.0
149.0,39.0,2.0
146.0,41.0,2.0
143.0,48.0,2.0
147.0,33.0,2.0
144.0,37.0,2.0
141.0,36.0,2.0
141.0,33.0,2.0
147.0,44.0,2.0
147.0,34.0,2.0
150.0,50.0,2.0
140.0,42.0,2.0
145.0,35.0,2.0
150.0,46.0,2.0
149.0,43.0,2.0
148.0,34.0,2.0
142.0,31.0,2.0
141.0,48.0,2.0
143.0,50.0,2.0
147.0,44.0,2.0
147.0,35.0,2.0
145.0,41.0,2.0
145.0,32.0,2.0
149.0,36.0,2.0
140.0,46.0,2.0
146.0,43.0,2.0
147.0,32.0,2.0
149.0,50.0,2.0
148.0,48.0,2.0
147.0,50.0,2.0
144.0,49.0,2.0
145.0,38.0,2.0
144.0,50.0,2.0
142.0,41.0,2.0
145.0,41.0,2.0
150.0,45.0,2.0
141.0,34.0,2.0
149.0,41.0,2.0
142.0,33.0,2.0
141.0,35.0,2.0
150.0,42.0,2.0
145.0,40.0,2.0
142.0,46.0,2.0
150.0,48.0,2.0
141.0,38.0,2.0
146.0,37.0,2.0
141.0,39.0,2.0
144.0,32.0,2.0
148.0,39.0,2.0
140.0,31.0,2.0
145.0,47.0,2.0
140.0,31.0,2.0
144.0,46.0,2.0
144.0,38.0,2.0
142.0,36.0,2.0
147.0,40.0,2.0
141.0,42.0,2.0
145.0,50.0,2.0
144.0,34.0,2.0
148.0,41.0,2.0
146.0,45.0,2.0
145.0,50.0,2.0
149.0,36.0,2.0
140.0,31.0,2.0
143.0,37.0,2.0
148.0,39.0,2.0
142.0,35.0,2.0
143.0,50.0,2.0
145.0,47.0,2.0
146.0,48.0,2.0
149.0,48.0,2.0
140.0,42.0,2.0
147.0,41.0,2.0
141.0,46.0,2.0
145.0,46.0,2.0
148.0,36.0,2.0
145.0,41.0,2.0
147.0,50.0,2.0
149.0,48.0,2.0
141.0,50.0,2.0
142.0,50.0,2.0
140.0,36.0,2.0
150.0,50.0,2.0
146.0,50.0,2.0
140.0,42.0,2.0
150.0,49.0,2.0
150.0,38.0,2.0
147.0,44.0,2.0
147.0,44.0,2.0
150.0,48.0,2.0
141.0,48.0,2.0
140.0,50.0,2.0
147.0,38.0,2.0
144.0,34.0,2.0
149.0,39.0,2.0
144.0,41.0,2.0
141.0,50.0,2.0
145.0,49.0,2.0
149.0,43.0,2.0
149.0,42.0,2.0
142.0,49.0,2.0
140.0,38.0,2.0
150.0,43.0,2.0
142.0,36.0,2.0
142.0,44.0,2.0
147.0,34.0,2.0
149.0,44.0,2.0
146.0,37.0,2.0
147.0,45.0,2.0
143.0,44.0,2.0
145.0,50.0,2.0
147.0,31.0,2.0
150.0,35.0,2.0
148.0,32.0,2.0
150.0,33.0,2.0
141.0,47.0,2.0
145.0,36.0,2.0
141.0,36.0,2.0
148.0,41.0,2.0
140.0,44.0,2.0
142.0,30.0,2.0
145.0,48.0,2.0
149.0,33.0,2.0
143.0,39.0,2.0
150.0,32.0,2.0
146.0,50.0,2.0
148.0,43.0,2.0
141.0,46.0,2.0
149.0,49.0,2.0
143.0,30.0,2.0
140.0,34.0,2.0
140.0,37.0,2.0
142.0,37.0,2.0
149.0,33.0,2.0
142.0,50.0,2.0
143.0,50.0,2.0
146.0,30.0,2.0
142.0,47.0,2.0
142.0,36.0,2.0
147.0,43.0,2.0
140.0,34.0,2.0
148.0,39.0,2.0
146.0,47.0,2.0
140.0,37.0,2.0
147.0,34.0,2.0
147.0,35.0,2.0
141.0,47.0,2.0
145.0,50.0,2.0
143.0,39.0,2.0
141.0,41.0,2.0
148.0,48.0,2.0
145.0,43.0,2.0
144.0,32.0,2.0
148.0,49.0,2.0
148.0,39.0,2.0
150.0,31.0,2.0
146.0,44.0,2.0
142.0,37.0,2.0
149.0,41.0,2.0
145.0,50.0,2.0
146.0,36.0,2.0
142.0,33.0,2.0
146.0,42.0,2.0
147.0,36.0,2.0
148.0,36.0,2.0
146.0,32.0,2.0
149.0,45.0,2.0
150.0,31.0,2.0
142.0,31.0,2.0
149.0,40.0,2.0
148.0,45.0,2.0
143.0,43.0,2.0
143.0,49.0,2.0
144.0,45.0,2.0
145.0,41.0,2.0
146.0,30.0,2.0
140.0,35.0,2.0
148.0,36.0,2.0
142.0,45.0,2.0
144.0,46.0,2.0
147.0,31.0,2.0
142.0,31.0,2.0
142.0,38.0,2.0
145.0,32.0,2.0
146.0,44.0,2.0
144.0,43.0,2.0
142.0,39.0,2.0
149.0,45.0,2.0
142.0,46.0,2.0
141.0,31.0,2.0
149.0,43.0,2.0
146.0,32.0,2.0
141.0,44.0,2.0
140.0,31.0,2.0
140.0,32.0,2.0
145.0,37.0,2.0
143.0,49.0,2.0
144.0,41.0,2.0
141.0,35.0,2.0
148.0,40.0,2.0
145.0,45.0,2.0
140.0,44.0,2.0
150.0,34.0,2.0
148.0,41.0,2.0
145.0,30.0,2.0
145.0,40.0,2.0
146.0,39.0,2.0
149.0,49.0,2.0
148.0,41.0,2.0
146.0,40.0,2.0
148.0,34.0,2.0
140.0,48.0,2.0
146.0,34.0,2.0
146.0,50.0,2.0
150.0,32.0,2.0
148.0,45.0,2.0
145.0,30.0,2.0
140.0,41.0,2.0
144.0,47.0,2.0
147.0,40.0,2.0
141.0,42.0,2.0
141.0,41.0,2.0
146.0,42.0,2.0
145.0,50.0,2.0
149.0,35.0,2.0
145.0,39.0,2.0
145.0,31.0,2.0
147.0,44.0,2.0
148.0,44.0,2.0
150.0,46.0,2.0
146.0,49.0,2.0
149.0,32.0,2.0
143.0,50.0,2.0
141.0,35.0,2.0
149.0,47.0,2.0
145.0,30.0,2.0
144.0,38.0,2.0
140.0,37.0,2.0
142.0,32.0,2.0
141.0,37.0,2.0
147.0,30.0,2.0
141.0,39.0,2.0
147.0,42.0,2.0
141.0,42.0,2.0
140.0,50.0,2.0
148.0,41.0,2.0
147.0,44.0,2.0
143.0,43.0,2.0
148.0,46.0,2.0
150.0,50.0,2.0
142.0,33.0,2.0
142.0,41.0,2.0
149.0,31.0,2.0
148.0,32.0,2.0
144.0,37.0,2.0
146.0,32.0,2.0
145.0,36.0,2.0
149.0,38.0,2.0
149.0,33.0,2.0
144.0,43.0,2.0
141.0,32.0,2.0
146.0,35.0,2.0
144.0,37.0,2.0
148.0,46.0,2.0
141.0,46.0,2.0
140.0,50.0,2.0
144.0,36.0,2.0
150.0,47.0,2.0
141.0,45.0,2.0
148.0,37.0,2.0
148.0,44.0,2.0
146.0,44.0,2.0
149.0,37.0,2.0
144.0,39.0,2.0
149.0,39.0,2.0
142.0,33.0,2.0
149.0,37.0,2.0
140.0,38.0,2.0
147.0,37.0,2.0
144.0,34.0,2.0
144.0,35.0,2.0
149.0,34.0,2.0
149.0,50.0,2.0
142.0,40.0,2.0
141.0,32.0,2.0
140.0,40.0,2.0
146.0,31.0,2.0
140.0,41.0,2.0
145.0,47.0,2.0
145.0,37.0,2.0
145.0,44.0,2.0
143.0,48.0,2.0
141.0,37.0,2.0
148.0,36.0,2.0
140.0,42.0,2.0
140.0,46.0,2.0
141.0,38.0,2.0
149.0,49.0,2.0
147.0,36.0,2.0
147.0,38.0,2.0
150.0,50.0,2.0
147.0,38.0,2.0
142.0,36.0,2.0
141.0,40.0,2.0
146.0,41.0,2.0
149.0,36.0,2.0
147.0,49.0,2.0
142.0,44.0,2.0
146.0,30.0,2.0
145.0,36.0,2.0
144.0,45.0,2.0
143.0,45.0,2.0
140.0,46.0,2.0
149.0,31.0,2.0
150.0,46.0,2.0
148.0,31.0,2.0
147.0,33.0,2.0
144.0,49.0,2.0
148.0,30.0,2.0
150.0,40.0,2.0
147.0,36.0,2.0
144.0,48.0,2.0
144.0,44.0,2.0
142.0,31.0,2.0
146.0,42.0,2.0
148.0,40.0,2.0
141.0,49.0,2.0
148.0,39.0,2.0
148.0,48.0,2.0
147.0,48.0,2.0
145.0,35.0,2.0
146.0,43.0,2.0
149.0,30.0,2.0
149.0,48.0,2.0
148.0,37.0,2.0
148.0,32.0,2.0
150.0,50.0,2.0
150.0,40.0,2.0
141.0,42.0,2.0
142.0,32.0,2.0
143.0,33.0,2.0
150.0,47.0,2.0
149.0,41.0,2.0
147.0,39.0,2.0
150.0,41.0,2.0
140.0,41.0,2.0
