0,1,2
157.0,180.0,2.0
155.0,183.0,2.0
154.0,164.0,2.0
152.0,190.0,2.0
154.0,176.0,2.0
153.0,192.0,2.0
150.0,188.0,2.0
154.0,159.0,2.0
150.0,178.0,2.0
160.0,150.0,2.0
153.0,174.0,2.0
154.0,155.0,2.0
159.0,193.0,2.0
158.0,188.0,2.0
152.0,152.0,2.0
150.0,183.0,2.0
152.0,151.0,2.0
156.0,199.0,2.0
153.0,187.0,2.0
157.0,180.0,2.0
155.0,191.0,2.0
157.0,194.0,2.0
150.0,194.0,2.0
154.0,170.0,2.0
157.0,179.0,2.0
157.0,169.0,2.0
157.0,197.0,2.0
158.0,160.0,2.0
153.0,173.0,2.0
152.0,166.0,2.0
160.0,155.0,2.0
155.0,157.0,2.0
155.0,179.0,2.0
159.0,171.0,2.0
152.0,162.0,2.0
154.0,198.0,2.0
150.0,178.0,2.0
150.0,182.0,2.0
158.0,174.0,2.0
158.0,173.0,2.0
150.0,152.0,2.0
160.0,170.0,2.0
154.0,187.0,2.0
156.0,182.0,2.0
152.0,173.0,2.0
154.0,199.0,2.0
156.0,171.0,2.0
153.0,196.0,2.0
153.0,175.0,2.0
156.0,198.0,2.0
156.0,178.0,2.0
160.0,183.0,2.0
157.0,199.0,2.0
160.0,164.0,2.0
155.0,200.0,2.0
159.0,162.0,2.0
160.0,187.0,2.0
160.0,192.0,2.0
151.0,172.0,2.0
152.0,183.0,2.0
157.0,160.0,2.0
160.0,172.0,2.0
160.0,165.0,2.0
151.0,179.0,2.0
159.0,193.0,2.0
160.0,167.0,2.0
155.0,168.0,2.0
155.0,175.0,2.0
158.0,162.0,2.0
153.0,191.0,2.0
152.0,151.0,2.0
151.0,177.0,2.0
158.0,175.0,2.0
152.0,154.0,2.0
156.0,174.0,2.0
160.0,175.0,2.0
151.0,188.0,2.0
150.0,159.0,2.0
156.0,167.0,2.0
155.0,171.0,2.0
157.0,194.0,2.0
152.0,195.0,2.0
153.0,167.0,2.0
156.0,184.0,2.0
159.0,164.0,2.0
150.0,162.0,2.0
150.0,183.0,2.0
150.0,193.0,2.0
155.0,151.0,2.0
154.0,175.0,2.0
155.0,195.0,2.0
156.0,185.0,2.0
158.0,184.0,2.0
150.0,153.0,2.0
158.0,161.0,2.0
158.0,170.0,2.0
158.0,154.0,2.0
157.0,186.0,2.0
158.0,196.0,2.0
151.0,181.0,2.0
153.0,162.0,2.0
157.0,182.0,2.0
153.0,199.0,2.0
152.0,167.0,2.0
153.0,192.0,2.0
156.0,196.0,2.0
159.0,153.0,2.0
152.0,195.0,2.0
152.0,190.0,2.0
158.0,163.0,2.0
150.0,192.0,2.0
150.0,169.0,2.0
153.0,161.0,2.0
159.0,198.0,2.0
156.0,181.0,2.0
158.0,164.0,2.0
159.0,184.0,2.0
154.0,171.0,2.0
154.0,161.0,2.0
156.0,193.0,2.0
155.0,160.0,2.0
156.0,170.0,2.0
154.0,163.0,2.0
157.0,180.0,2.0
150.0,164.0,2.0
158.0,180.0,2.0
154.0,152.0,2.0
153.0,195.0,2.0
157.0,174.0,2.0
150.0,166.0,2.0
159.0,171.0,2.0
160.0,155.0,2.0
158.0,171.0,2.0
153.0,182.0,2.0
153.0,162.0,2.0
152.0,185.0,2.0
155.0,180.0,2.0
154.0,186.0,2.0
153.0,176.0,2.0
157.0,183.0,2.0
159.0,191.0,2.0
153.0,187.0,2.0
156.0,153.0,2.0
157.0,196.0,2.0
151.0,173.0,2.0
153.0,171.0,2.0
157.0,173.0,2.0
152.0,161.0,2.0
155.0,188.0,2.0
157.0,187.0,2.0
159.0,187.0,2.0
150.0,178.0,2.0
154.0,196.0,2.0
152.0,196.0,2.0
154.0,158.0,2.0
158.0,162.0,2.0
156.0,195.0,2.0
153.0,175.0,2.0
155.0,162.0,2.0
156.0,183.0,2.0
152.0,155.0,2.0
152.0,191.0,2.0
154.0,155.0,2.0
160.0,176.0,2.0
153.0,174.0,2.0
154.0,173.0,2.0
157.0,164.0,2.0
151.0,154.0,2.0
153.0,183.0,2.0
152.0,156.0,2.0
156.0,162.0,2.0
151.0,172.0,2.0
155.0,190.0,2.0
156.0,166.0,2.0
154.0,194.0,2.0
159.0,169.0,2.0
155.0,187.0,2.0
154.0,157.0,2.0
153.0,188.0,2.0
158.0,192.0,2.0
158.0,179.0,2.0
156.0,190.0,2.0
155.0,156.0,2.0
157.0,188.0,2.0
159.0,178.0,2.0
160.0,159.0,2.0
159.0,189.0,2.0
154.0,172.0,2.0
159.0,152.0,2.0
159.0,180.0,2.0
157.0,168.0,2.0
152.0,162.0,2.0
153.0,172.0,2.0
155.0,178.0,2.0
154.0,168.0,2.0
155.0,179.0,2.0
154.0,176.0,2.0
153.0,165.0,2.0
156.0,161.0,2.0
157.0,183.0,2.0
153.0,171.0,2.0
159.0,177.0,2.0
154.0,165.0,2.0
154.0,180.0,2.0
159.0,165.0,2.0
158.0,190.0,2.0
153.0,187.0,2.0
153.0,154.0,2.0
152.0,192.0,2.0
159.0,160.0,2.0
158.0,195.0,2.0
150.0,168.0,2.0
159.0,188.0,2.0
153.0,179.0,2.0
159.0,151.0,2.0
152.0,198.0,2.0
151.0,187.0,2.0
150.0,173.0,2.0
152.0,166.0,2.0
156.0,169.0,2.0
157.0,188.0,2.0
160.0,163.0,2.0
160.0,180.0,2.0
157.0,160.0,2.0
157.0,199.0,2.0
152.0,191.0,2.0
157.0,183.0,2.0
155.0,192.0,2.0
159.0,154.0,2.0
160.0,170.0,2.0
155.0,195.0,2.0
152.0,194.0,2.0
150.0,200.0,2.0
154.0,177.0,2.0
157.0,180.0,2.0
150.0,173.0,2.0
156.0,179.0,2.0
153.0,189.0,2.0
152.0,190.0,2.0
152.0,177.0,2.0
151.0,184.0,2.0
158.0,158.0,2.0
156.0,191.0,2.0
150.0,197.0,2.0
150.0,169.0,2.0
151.0,155.0,2.0
151.0,179.0,2.0
151.0,174.0,2.0
150.0,192.0,2.0
150.0,156.0,2.0
160.0,180.0,2.0
160.0,180.0,2.0
151.0,177.0,2.0
159.0,171.0,2.0
159.0,185.0,2.0
152.0,158.0,2.0
151.0,189.0,2.0
160.0,153.0,2.0
151.0,197.0,2.0
150.0,164.0,2.0
152.0,150.0,2.0
152.0,166.0,2.0
160.0,194.0,2.0
156.0,183.0,2.0
154.0,170.0,2.0
158.0,186.0,2.0
155.0,189.0,2.0
150.0,176.0,2.0
154.0,160.0,2.0
159.0,151.0,2.0
121.0,155.0,2.0
159.0,152.0,2.0
153.0,150.0,2.0
147.0,156.0,2.0
146.0,153.0,2.0
123.0,153.0,2.0
132.0,150.0,2.0
150.0,153.0,2.0
148.0,152.0,2.0
151.0,150.0,2.0
133.0,152.0,2.0
128.0,154.0,2.0
148.0,155.0,2.0
155.0,154.0,2.0
126.0,152.0,2.0
125.0,157.0,2.0
145.0,150.0,2.0
149.0,159.0,2.0
160.0,153.0,2.0
122.0,151.0,2.0
127.0,158.0,2.0
133.0,158.0,2.0
155.0,153.0,2.0
122.0,157.0,2.0
149.0,153.0,2.0
125.0,151.0,2.0
141.0,151.0,2.0
153.0,156.0,2.0
137.0,154.0,2.0
138.0,159.0,2.0
142.0,157.0,2.0
159.0,152.0,2.0
151.0,151.0,2.0
144.0,150.0,2.0
142.0,151.0,2.0
143.0,158.0,2.0
160.0,154.0,2.0
132.0,152.0,2.0
135.0,150.0,2.0
158.0,159.0,2.0
124.0,159.0,2.0
128.0,153.0,2.0
154.0,153.0,2.0
152.0,159.0,2.0
128.0,155.0,2.0
148.0,157.0,2.0
126.0,150.0,2.0
135.0,155.0,2.0
122.0,155.0,2.0
131.0,150.0,2.0
121.0,154.0,2.0
142.0,151.0,2.0
135.0,157.0,2.0
148.0,153.0,2.0
125.0,151.0,2.0
127.0,158.0,2.0
126.0,158.0,2.0
121.0,151.0,2.0
145.0,158.0,2.0
156.0,153.0,2.0
132.0,150.0,2.0
146.0,156.0,2.0
159.0,150.0,2.0
141.0,158.0,2.0
147.0,155.0,2.0
153.0,155.0,2.0
135.0,155.0,2.0
146.0,155.0,2.0
157.0,159.0,2.0
133.0,150.0,2.0
145.0,158.0,2.0
129.0,153.0,2.0
155.0,153.0,2.0
122.0,156.0,2.0
146.0,150.0,2.0
159.0,153.0,2.0
140.0,150.0,2.0
156.0,157.0,2.0
152.0,153.0,2.0
147.0,159.0,2.0
134.0,158.0,2.0
129.0,157.0,2.0
130.0,150.0,2.0
120.0,153.0,2.0
137.0,154.0,2.0
142.0,152.0,2.0
145.0,152.0,2.0
129.0,158.0,2.0
146.0,159.0,2.0
135.0,159.0,2.0
144.0,150.0,2.0
127.0,159.0,2.0
156.0,152.0,2.0
138.0,159.0,2.0
123.0,151.0,2.0
160.0,154.0,2.0
150.0,155.0,2.0
148.0,154.0,2.0
131.0,153.0,2.0
121.0,158.0,2.0
158.0,159.0,2.0
138.0,152.0,2.0
155.0,155.0,2.0
144.0,150.0,2.0
151.0,151.0,2.0
134.0,154.0,2.0
144.0,158.0,2.0
160.0,159.0,2.0
157.0,157.0,2.0
157.0,154.0,2.0
124.0,158.0,2.0
124.0,159.0,2.0
127.0,153.0,2.0
131.0,157.0,2.0
141.0,155.0,2.0
126.0,152.0,2.0
150.0,155.0,2.0
133.0,156.0,2.0
124.0,157.0,2.0
142.0,152.0,2.0
137.0,153.0,2.0
156.0,156.0,2.0
142.0,157.0,2.0
159.0,150.0,2.0
135.0,155.0,2.0
127.0,158.0,2.0
141.0,158.0,2.0
153.0,157.0,2.0
148.0,151.0,2.0
145.0,150.0,2.0
157.0,151.0,2.0
133.0,152.0,2.0
125.0,151.0,2.0
141.0,153.0,2.0
140.0,158.0,2.0
160.0,150.0,2.0
139.0,156.0,2.0
145.0,155.0,2.0
151.0,159.0,2.0
152.0,150.0,2.0
136.0,158.0,2.0
120.0,154.0,2.0
130.0,159.0,2.0
156.0,159.0,2.0
133.0,151.0,2.0
129.0,152.0,2.0
149.0,157.0,2.0
146.0,158.0,2.0
142.0,156.0,2.0
147.0,157.0,2.0
158.0,154.0,2.0
143.0,152.0,2.0
158.0,153.0,2.0
122.0,155.0,2.0
150.0,154.0,2.0
125.0,152.0,2.0
125.0,156.0,2.0
144.0,155.0,2.0
134.0,155.0,2.0
138.0,157.0,2.0
126.0,151.0,2.0
122.0,151.0,2.0
132.0,156.0,2.0
146.0,151.0,2.0
144.0,154.0,2.0
141.0,159.0,2.0
158.0,158.0,2.0
150.0,155.0,2.0
154.0,150.0,2.0
160.0,158.0,2.0
157.0,153.0,2.0
156.0,157.0,2.0
135.0,154.0,2.0
160.0,151.0,2.0
150.0,159.0,2.0
143.0,151.0,2.0
133.0,159.0,2.0
153.0,157.0,2.0
156.0,153.0,2.0
133.0,154.0,2.0
144.0,150.0,2.0
132.0,150.0,2.0
143.0,155.0,2.0
157.0,153.0,2.0
129.0,159.0,2.0
150.0,159.0,2.0
129.0,153.0,2.0
141.0,154.0,2.0
139.0,153.0,2.0
147.0,155.0,2.0
132.0,155.0,2.0
125.0,155.0,2.0
123.0,153.0,2.0
160.0,156.0,2.0
157.0,157.0,2.0
128.0,158.0,2.0
157.0,150.0,2.0
130.0,157.0,2.0
125.0,151.0,2.0
128.0,159.0,2.0
125.0,153.0,2.0
158.0,153.0,2.0
156.0,159.0,2.0
157.0,155.0,2.0
143.0,152.0,2.0
153.0,154.0,2.0
155.0,159.0,2.0
143.0,154.0,2.0
154.0,159.0,2.0
123.0,150.0,2.0
120.0,150.0,2.0
156.0,157.0,2.0
152.0,150.0,2.0
139.0,159.0,2.0
160.0,156.0,2.0
128.0,158.0,2.0
126.0,159.0,2.0
128.0,158.0,2.0
126.0,158.0,2.0
138.0,151.0,2.0
147.0,155.0,2.0
123.0,151.0,2.0
138.0,154.0,2.0
149.0,157.0,2.0
124.0,152.0,2.0
124.0,155.0,2.0
139.0,150.0,2.0
144.0,154.0,2.0
141.0,153.0,2.0
129.0,151.0,2.0
129.0,159.0,2.0
138.0,152.0,2.0
146.0,150.0,2.0
156.0,156.0,2.0
151.0,156.0,2.0
156.0,155.0,2.0
151.0,150.0,2.0
120.0,151.0,2.0
146.0,153.0,2.0
138.0,152.0,2.0
150.0,156.0,2.0
146.0,155.0,2.0
147.0,155.0,2.0
146.0,156.0,2.0
157.0,150.0,2.0
129.0,159.0,2.0
148.0,159.0,2.0
146.0,154.0,2.0
130.0,158.0,2.0
146.0,153.0,2.0
123.0,157.0,2.0
159.0,154.0,2.0
152.0,158.0,2.0
153.0,152.0,2.0
137.0,152.0,2.0
131.0,154.0,2.0
128.0,157.0,2.0
151.0,157.0,2.0
160.0,150.0,2.0
120.0,155.0,2.0
147.0,156.0,2.0
120.0,158.0,2.0
159.0,159.0,2.0
157.0,156.0,2.0
122.0,154.0,2.0
136.0,154.0,2.0
154.0,153.0,2.0
144.0,156.0,2.0
149.0,155.0,2.0
152.0,157.0,2.0
132.0,151.0,2.0
127.0,158.0,2.0
130.0,159.0,2.0
147.0,158.0,2.0
141.0,154.0,2.0
140.0,158.0,2.0
148.0,158.0,2.0
141.0,154.0,2.0
129.0,153.0,2.0
123.0,152.0,2.0
140.0,156.0,2.0
160.0,153.0,2.0
120.0,156.0,2.0
141.0,151.0,2.0
122.0,155.0,2.0
128.0,155.0,2.0
141.0,152.0,2.0
152.0,152.0,2.0
130.0,151.0,2.0
134.0,151.0,2.0
143.0,153.0,2.0
131.0,153.0,2.0
137.0,152.0,2.0
129.0,154.0,2.0
151.0,158.0,2.0
147.0,154.0,2.0
135.0,150.0,2.0
127.0,153.0,2.0
152.0,155.0,2.0
128.0,159.0,2.0
160.0,154.0,2.0
140.0,157.0,2.0
149.0,150.0,2.0
137.0,153.0,2.0
151.0,156.0,2.0
130.0,153.0,2.0
121.0,158.0,2.0
121.0,150.0,2.0
151.0,152.0,2.0
126.0,155.0,2.0
138.0,154.0,2.0
141.0,152.0,2.0
133.0,158.0,2.0
120.0,150.0,2.0
123.0,159.0,2.0
133.0,157.0,2.0
160.0,155.0,2.0
120.0,156.0,2.0
121.0,152.0,2.0
144.0,152.0,2.0
157.0,151.0,2.0
159.0,156.0,2.0
144.0,157.0,2.0
157.0,155.0,2.0
124.0,159.0,2.0
130.0,159.0,2.0
153.0,155.0,2.0
158.0,154.0,2.0
143.0,154.0,2.0
132.0,153.0,2.0
137.0,151.0,2.0
155.0,150.0,2.0
149.0,157.0,2.0
159.0,154.0,2.0
125.0,159.0,2.0
149.0,154.0,2.0
141.0,154.0,2.0
136.0,156.0,2.0
132.0,150.0,2.0
131.0,156.0,2.0
132.0,155.0,2.0
133.0,150.0,2.0
157.0,150.0,2.0
146.0,159.0,2.0
144.0,154.0,2.0
143.0,153.0,2.0
159.0,153.0,2.0
123.0,154.0,2.0
127.0,154.0,2.0
153.0,154.0,2.0
141.0,157.0,2.0
159.0,153.0,2.0
123.0,156.0,2.0
154.0,153.0,2.0
156.0,158.0,2.0
141.0,158.0,2.0
152.0,156.0,2.0
136.0,155.0,2.0
135.0,152.0,2.0
129.0,152.0,2.0
152.0,152.0,2.0
142.0,150.0,2.0
122.0,156.0,2.0
124.0,157.0,2.0
129.0,151.0,2.0
123.0,151.0,2.0
135.0,156.0,2.0
147.0,155.0,2.0
122.0,157.0,2.0
145.0,150.0,2.0
142.0,150.0,2.0
154.0,159.0,2.0
132.0,153.0,2.0
135.0,155.0,2.0
152.0,153.0,2.0
128.0,158.0,2.0
152.0,159.0,2.0
122.0,156.0,2.0
144.0,150.0,2.0
125.0,156.0,2.0
130.0,159.0,2.0
126.0,150.0,2.0
131.0,153.0,2.0
160.0,158.0,2.0
144.0,159.0,2.0
160.0,159.0,2.0
153.0,157.0,2.0
142.0,152.0,2.0
120.0,154.0,2.0
127.0,159.0,2.0
121.0,155.0,2.0
144.0,154.0,2.0
122.0,155.0,2.0
160.0,157.0,2.0
142.0,157.0,2.0
123.0,155.0,2.0
144.0,158.0,2.0
152.0,152.0,2.0
160.0,155.0,2.0
123.0,151.0,2.0
139.0,156.0,2.0
144.0,150.0,2.0
152.0,157.0,2.0
125.0,150.0,2.0
132.0,153.0,2.0
121.0,158.0,2.0
145.0,155.0,2.0
149.0,156.0,2.0
156.0,155.0,2.0
134.0,151.0,2.0
149.0,155.0,2.0
134.0,150.0,2.0
120.0,154.0,2.0
135.0,151.0,2.0
154.0,159.0,2.0
138.0,158.0,2.0
152.0,151.0,2.0
122.0,153.0,2.0
147.0,159.0,2.0
150.0,159.0,2.0
146.0,157.0,2.0
123.0,152.0,2.0
150.0,151.0,2.0
138.0,155.0,2.0
123.0,159.0,2.0
121.0,159.0,2.0
142.0,158.0,2.0
160.0,158.0,2.0
141.0,155.0,2.0
142.0,153.0,2.0
123.0,158.0,2.0
131.0,154.0,2.0
152.0,159.0,2.0
128.0,159.0,2.0
133.0,150.0,2.0
146.0,155.0,2.0
137.0,158.0,2.0
148.0,151.0,2.0
123.0,156.0,2.0
144.0,156.0,2.0
125.0,159.0,2.0
135.0,157.0,2.0
144.0,159.0,2.0
153.0,152.0,2.0
134.0,159.0,2.0
127.0,158.0,2.0
159.0,155.0,2.0
151.0,158.0,2.0
138.0,152.0,2.0
158.0,155.0,2.0
154.0,152.0,2.0
145.0,151.0,2.0
136.0,152.0,2.0
151.0,154.0,2.0
123.0,158.0,2.0
123.0,157.0,2.0
153.0,150.0,2.0
131.0,159.0,2.0
160.0,156.0,2.0
126.0,154.0,2.0
126.0,157.0,2.0
139.0,151.0,2.0
144.0,151.0,2.0
142.0,153.0,2.0
153.0,156.0,2.0
155.0,155.0,2.0
149.0,152.0,2.0
122.0,153.0,2.0
141.0,159.0,2.0
150.0,157.0,2.0
147.0,152.0,2.0
137.0,159.0,2.0
159.0,159.0,2.0
144.0,153.0,2.0
138.0,159.0,2.0
140.0,152.0,2.0
140.0,154.0,2.0
139.0,156.0,2.0
131.0,151.0,2.0
148.0,154.0,2.0
159.0,153.0,2.0
158.0,150.0,2.0
149.0,157.0,2.0
146.0,152.0,2.0
154.0,155.0,2.0
148.0,151.0,2.0
154.0,153.0,2.0
139.0,151.0,2.0
131.0,154.0,2.0
160.0,152.0,2.0
141.0,152.0,2.0
143.0,159.0,2.0
151.0,150.0,2.0
125.0,158.0,2.0
144.0,156.0,2.0
128.0,152.0,2.0
154.0,156.0,2.0
151.0,158.0,2.0
143.0,152.0,2.0
191.0,101.0,3.0
190.0,132.0,3.0
189.0,137.0,3.0
199.0,108.0,3.0
191.0,135.0,3.0
196.0,183.0,3.0
193.0,190.0,3.0
193.0,109.0,3.0
192.0,104.0,3.0
190.0,123.0,3.0
195.0,115.0,3.0
191.0,107.0,3.0
193.0,114.0,3.0
191.0,155.0,3.0
198.0,198.0,3.0
188.0,197.0,3.0
197.0,188.0,3.0
198.0,193.0,3.0
193.0,195.0,3.0
189.0,163.0,3.0
188.0,102.0,3.0
197.0,177.0,3.0
198.0,150.0,3.0
194.0,165.0,3.0
191.0,109.0,3.0
188.0,190.0,3.0
192.0,148.0,3.0
193.0,124.0,3.0
196.0,145.0,3.0
191.0,147.0,3.0
189.0,177.0,3.0
189.0,198.0,3.0
193.0,113.0,3.0
196.0,143.0,3.0
192.0,197.0,3.0
198.0,140.0,3.0
198.0,133.0,3.0
188.0,137.0,3.0
192.0,197.0,3.0
196.0,150.0,3.0
197.0,112.0,3.0
193.0,133.0,3.0
191.0,170.0,3.0
188.0,136.0,3.0
199.0,167.0,3.0
199.0,196.0,3.0
191.0,119.0,3.0
188.0,130.0,3.0
196.0,189.0,3.0
193.0,171.0,3.0
199.0,120.0,3.0
190.0,126.0,3.0
191.0,151.0,3.0
196.0,180.0,3.0
197.0,194.0,3.0
195.0,123.0,3.0
193.0,119.0,3.0
190.0,140.0,3.0
192.0,152.0,3.0
193.0,161.0,3.0
199.0,109.0,3.0
191.0,106.0,3.0
195.0,173.0,3.0
195.0,198.0,3.0
189.0,194.0,3.0
195.0,140.0,3.0
195.0,101.0,3.0
193.0,148.0,3.0
190.0,135.0,3.0
193.0,177.0,3.0
197.0,128.0,3.0
192.0,138.0,3.0
196.0,149.0,3.0
192.0,102.0,3.0
192.0,161.0,3.0
196.0,184.0,3.0
188.0,117.0,3.0
189.0,161.0,3.0
198.0,167.0,3.0
192.0,103.0,3.0
188.0,114.0,3.0
193.0,143.0,3.0
198.0,124.0,3.0
199.0,169.0,3.0
199.0,182.0,3.0
189.0,145.0,3.0
188.0,150.0,3.0
188.0,196.0,3.0
194.0,110.0,3.0
196.0,109.0,3.0
194.0,117.0,3.0
199.0,143.0,3.0
196.0,109.0,3.0
195.0,174.0,3.0
194.0,182.0,3.0
190.0,122.0,3.0
196.0,163.0,3.0
188.0,142.0,3.0
198.0,128.0,3.0
194.0,179.0,3.0
194.0,188.0,3.0
193.0,152.0,3.0
189.0,138.0,3.0
196.0,106.0,3.0
199.0,150.0,3.0
194.0,187.0,3.0
194.0,132.0,3.0
198.0,181.0,3.0
192.0,137.0,3.0
194.0,200.0,3.0
193.0,141.0,3.0
199.0,161.0,3.0
194.0,163.0,3.0
199.0,146.0,3.0
193.0,191.0,3.0
194.0,185.0,3.0
194.0,175.0,3.0
199.0,166.0,3.0
193.0,175.0,3.0
199.0,179.0,3.0
197.0,121.0,3.0
198.0,177.0,3.0
191.0,135.0,3.0
195.0,161.0,3.0
192.0,100.0,3.0
195.0,143.0,3.0
189.0,110.0,3.0
198.0,166.0,3.0
188.0,141.0,3.0
198.0,136.0,3.0
195.0,123.0,3.0
198.0,149.0,3.0
188.0,152.0,3.0
196.0,109.0,3.0
189.0,152.0,3.0
194.0,164.0,3.0
199.0,175.0,3.0
190.0,127.0,3.0
196.0,123.0,3.0
198.0,195.0,3.0
199.0,200.0,3.0
188.0,121.0,3.0
197.0,179.0,3.0
196.0,194.0,3.0
197.0,188.0,3.0
198.0,138.0,3.0
191.0,181.0,3.0
188.0,170.0,3.0
189.0,183.0,3.0
193.0,104.0,3.0
198.0,152.0,3.0
192.0,192.0,3.0
195.0,139.0,3.0
195.0,198.0,3.0
190.0,154.0,3.0
196.0,164.0,3.0
191.0,182.0,3.0
190.0,109.0,3.0
192.0,200.0,3.0
199.0,190.0,3.0
193.0,171.0,3.0
195.0,110.0,3.0
190.0,147.0,3.0
192.0,191.0,3.0
193.0,172.0,3.0
191.0,198.0,3.0
188.0,184.0,3.0
191.0,134.0,3.0
191.0,200.0,3.0
194.0,120.0,3.0
198.0,143.0,3.0
199.0,167.0,3.0
199.0,128.0,3.0
191.0,135.0,3.0
198.0,189.0,3.0
194.0,163.0,3.0
192.0,193.0,3.0
198.0,137.0,3.0
197.0,151.0,3.0
188.0,177.0,3.0
199.0,120.0,3.0
199.0,185.0,3.0
197.0,164.0,3.0
190.0,153.0,3.0
194.0,113.0,3.0
195.0,108.0,3.0
198.0,157.0,3.0
193.0,194.0,3.0
196.0,155.0,3.0
190.0,121.0,3.0
188.0,170.0,3.0
192.0,100.0,3.0
198.0,110.0,3.0
195.0,170.0,3.0
199.0,129.0,3.0
193.0,185.0,3.0
198.0,125.0,3.0
195.0,197.0,3.0
188.0,169.0,3.0
190.0,166.0,3.0
195.0,193.0,3.0
193.0,199.0,3.0
191.0,171.0,3.0
198.0,146.0,3.0
195.0,153.0,3.0
195.0,174.0,3.0
194.0,158.0,3.0
198.0,191.0,3.0
191.0,139.0,3.0
193.0,185.0,3.0
198.0,160.0,3.0
194.0,132.0,3.0
192.0,125.0,3.0
198.0,191.0,3.0
195.0,187.0,3.0
198.0,116.0,3.0
191.0,146.0,3.0
194.0,116.0,3.0
193.0,142.0,3.0
192.0,137.0,3.0
198.0,144.0,3.0
190.0,190.0,3.0
188.0,127.0,3.0
191.0,184.0,3.0
192.0,126.0,3.0
192.0,109.0,3.0
192.0,176.0,3.0
189.0,138.0,3.0
198.0,198.0,3.0
195.0,162.0,3.0
197.0,134.0,3.0
190.0,153.0,3.0
198.0,168.0,3.0
192.0,130.0,3.0
196.0,175.0,3.0
194.0,118.0,3.0
194.0,200.0,3.0
190.0,121.0,3.0
195.0,117.0,3.0
191.0,172.0,3.0
190.0,123.0,3.0
195.0,166.0,3.0
188.0,138.0,3.0
188.0,153.0,3.0
198.0,146.0,3.0
188.0,128.0,3.0
192.0,136.0,3.0
196.0,112.0,3.0
192.0,161.0,3.0
190.0,161.0,3.0
199.0,147.0,3.0
194.0,131.0,3.0
188.0,195.0,3.0
188.0,178.0,3.0
198.0,163.0,3.0
194.0,159.0,3.0
199.0,125.0,3.0
193.0,184.0,3.0
197.0,176.0,3.0
198.0,144.0,3.0
197.0,156.0,3.0
189.0,160.0,3.0
192.0,119.0,3.0
188.0,139.0,3.0
191.0,186.0,3.0
199.0,150.0,3.0
194.0,182.0,3.0
191.0,120.0,3.0
191.0,156.0,3.0
199.0,159.0,3.0
188.0,151.0,3.0
188.0,184.0,3.0
188.0,173.0,3.0
189.0,169.0,3.0
196.0,108.0,3.0
191.0,196.0,3.0
195.0,191.0,3.0
194.0,108.0,3.0
189.0,176.0,3.0
188.0,134.0,3.0
191.0,111.0,3.0
190.0,144.0,3.0
189.0,125.0,3.0
192.0,169.0,3.0
192.0,192.0,3.0
188.0,169.0,3.0
190.0,138.0,3.0
190.0,194.0,3.0
188.0,130.0,3.0
192.0,135.0,3.0
193.0,139.0,3.0
194.0,176.0,3.0
190.0,160.0,3.0
192.0,195.0,3.0
195.0,143.0,3.0
195.0,103.0,3.0
188.0,131.0,3.0
192.0,133.0,3.0
191.0,146.0,3.0
192.0,194.0,3.0
190.0,139.0,3.0
196.0,160.0,3.0
195.0,195.0,3.0
196.0,198.0,3.0
199.0,163.0,3.0
192.0,117.0,3.0
188.0,115.0,3.0
191.0,158.0,3.0
195.0,178.0,3.0
191.0,163.0,3.0
195.0,140.0,3.0
190.0,144.0,3.0
196.0,132.0,3.0
195.0,178.0,3.0
195.0,130.0,3.0
188.0,138.0,3.0
193.0,100.0,3.0
198.0,124.0,3.0
199.0,191.0,3.0
191.0,134.0,3.0
199.0,138.0,3.0
197.0,141.0,3.0
189.0,192.0,3.0
196.0,106.0,3.0
198.0,105.0,3.0
197.0,198.0,3.0
195.0,132.0,3.0
198.0,163.0,3.0
188.0,133.0,3.0
193.0,114.0,3.0
190.0,150.0,3.0
191.0,179.0,3.0
198.0,170.0,3.0
198.0,144.0,3.0
196.0,106.0,3.0
198.0,111.0,3.0
193.0,167.0,3.0
196.0,148.0,3.0
197.0,154.0,3.0
192.0,195.0,3.0
188.0,165.0,3.0
197.0,149.0,3.0
190.0,102.0,3.0
195.0,118.0,3.0
197.0,133.0,3.0
191.0,115.0,3.0
194.0,168.0,3.0
195.0,103.0,3.0
190.0,119.0,3.0
193.0,176.0,3.0
199.0,117.0,3.0
191.0,179.0,3.0
193.0,165.0,3.0
191.0,154.0,3.0
197.0,155.0,3.0
191.0,126.0,3.0
199.0,157.0,3.0
195.0,189.0,3.0
199.0,147.0,3.0
199.0,163.0,3.0
193.0,191.0,3.0
193.0,140.0,3.0
197.0,104.0,3.0
194.0,147.0,3.0
189.0,178.0,3.0
195.0,133.0,3.0
190.0,154.0,3.0
195.0,169.0,3.0
194.0,135.0,3.0
189.0,110.0,3.0
197.0,159.0,3.0
195.0,117.0,3.0
199.0,146.0,3.0
194.0,134.0,3.0
196.0,123.0,3.0
197.0,193.0,3.0
191.0,190.0,3.0
192.0,159.0,3.0
188.0,171.0,3.0
197.0,128.0,3.0
190.0,190.0,3.0
199.0,147.0,3.0
192.0,164.0,3.0
192.0,169.0,3.0
190.0,103.0,3.0
197.0,185.0,3.0
190.0,160.0,3.0
189.0,164.0,3.0
195.0,145.0,3.0
196.0,184.0,3.0
190.0,175.0,3.0
191.0,161.0,3.0
190.0,113.0,3.0
189.0,139.0,3.0
194.0,179.0,3.0
192.0,119.0,3.0
194.0,188.0,3.0
